23:20:08 INFO  application.AppManager - Start in browser CHROME
23:20:11 INFO  tests.TestBase - Start method  --> loginTestBase
23:20:11 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:21 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:21 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
23:20:21 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
23:20:21 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
23:20:21 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
23:20:21 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
23:20:21 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
23:20:21 INFO  tests.TestBase - Login with --> email: "anat@gmail.com", password: "Aa12345$"
23:20:21 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
23:20:21 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
23:20:21 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:22 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:22 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:22 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:22 INFO  tests.TestBase - End of method --> loginTestBase
23:20:22 INFO  tests.TestBase - Start method  --> loginTestDP_CSV
23:20:22 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:22 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:22 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:22 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:22 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
23:20:22 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
23:20:22 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
23:20:22 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
23:20:23 INFO  tests.TestBase - Login with --> email: "anat@gmail.com", password: "Aa12345$"
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:23 INFO  tests.TestBase - End of method --> loginTestDP_CSV
23:20:23 INFO  tests.TestBase - Start method  --> loginTestDP_CSV
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
23:20:23 INFO  tests.TestBase - Login with --> email: "anata@gmail.com", password: "Aa12345$"
23:20:23 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
23:20:23 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:24 INFO  tests.TestBase - End of method --> loginTestDP_CSV
23:20:24 INFO  tests.TestBase - Start method  --> loginTestDP_CSV
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
23:20:24 INFO  tests.TestBase - Login with --> email: "anatan@gmail.com", password: "Aa12345$"
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:24 INFO  tests.TestBase - End of method --> loginTestDP_CSV
23:20:24 INFO  tests.TestBase - Start method  --> loginTestDataProviderClass
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
23:20:24 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
23:20:24 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='CONTACTS']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //a[.='CONTACTS']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:25 INFO  tests.TestBase - End of method --> loginTestDataProviderClass
23:20:25 INFO  tests.TestBase - Start method  --> loginTestDataProviderClass
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
23:20:25 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
23:20:25 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='CONTACTS']
23:20:26 INFO  application.MyListener - The element -->By.xpath: //a[.='CONTACTS']was found
23:20:26 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:26 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:26 INFO  tests.TestBase - End of method --> loginTestDataProviderClass
23:20:26 INFO  tests.TestBase - Start method  --> loginTestDataProviderClass
23:20:26 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
23:20:26 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
23:20:26 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
