03:16:30 INFO  application.AppManager - Start in browser CHROME
03:16:32 INFO  tests.TestBase - Start method  --> loginTestWithInvalidPassword
03:16:32 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
03:16:42 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
03:16:42 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
03:16:42 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
03:16:42 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
03:16:42 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
03:16:42 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
03:16:42 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
03:16:42 INFO  tests.TestBase - Login with --> email: "anat@gmail.com", password: "Aa12345"
03:16:42 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
03:16:42 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
03:16:43 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
03:16:53 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
03:16:53 INFO  tests.TestBase - End of method --> loginTestWithInvalidPassword
